Order_ID,Order_Date,Customer_ID,Product_ID,Region_ID,Quantity,Discount_%,Shipping_Cost,Selling_Price,Standard_Cost,Sales_Amount,Cost_Amount
ORD128481,2025-06-25,CUST6816,PROD721,REG5,3,0.3,86,4877,2751,10241.699999999999,8253
ORD128482,2023-05-07,CUST3038,PROD899,REG1,2,0.14,329,3103,2911,5337.16,5822
ORD128483,2023-09-17,CUST5761,PROD708,REG2,4,0.29,204,340,469,965.5999999999999,1876
ORD128484,2023-08-16,CUST3875,PROD443,REG10,4,0.09,406,1300,2555,4732.0,10220
ORD128485,2024-03-20,CUST6957,PROD745,REG15,3,0.21,443,2623,1761,6216.51,5283
ORD128486,2025-02-16,CUST4771,PROD556,REG10,4,0.13,96,900,1792,3132.0,7168
ORD128487,2023-08-28,CUST6930,PROD186,REG6,4,0.09,344,635,1618,2311.4,6472
ORD128488,2024-01-15,CUST1893,PROD491,REG17,3,0.11,184,1981,373,5289.27,1119
ORD128489,2023-11-28,CUST6022,PROD547,REG6,4,0.08,289,1975,2605,7268.0,10420
ORD128490,2025-07-14,CUST6513,PROD629,REG11,4,0.19,375,3632,1442,11767.68,5768
ORD128491,2024-02-21,CUST5145,PROD517,REG16,4,0.13,459,4860,1420,16912.8,5680
ORD128492,2023-06-14,CUST1845,PROD299,REG12,5,0.16,92,2935,2290,12327.0,11450
ORD128493,2025-04-29,CUST6373,PROD668,REG2,1,0.1,424,881,949,792.9,949
ORD128494,2023-08-27,CUST1520,PROD365,REG1,2,0.14,286,1159,1563,1993.48,3126
ORD128495,2023-10-06,CUST4300,PROD646,REG11,1,0.07,357,2941,653,2735.1299999999997,653
ORD128496,2023-03-11,CUST4675,PROD349,REG17,5,0.16,299,3688,2834,15489.599999999999,14170
ORD128497,2023-01-19,CUST1210,PROD187,REG7,5,0.14,58,3646,2123,15677.8,10615
ORD128498,2023-08-26,CUST4987,PROD494,REG9,5,0.02,458,1020,1737,4998.0,8685
ORD128499,2025-06-29,CUST3356,PROD488,REG16,4,0.17,246,1372,1088,4555.04,4352
ORD128500,2023-03-11,CUST2191,PROD379,REG14,2,0.16,151,3503,308,5885.04,616
ORD128501,2023-07-17,CUST4762,PROD391,REG9,1,0.3,164,4445,961,3111.5,961
ORD128502,2025-10-13,CUST6434,PROD808,REG20,5,0.1,313,3367,2876,15151.5,14380
ORD128503,2025-04-23,CUST1995,PROD605,REG5,4,0.24,487,4218,1124,12822.72,4496
ORD128504,2023-07-13,CUST4167,PROD855,REG10,3,0.1,388,1905,757,5143.5,2271
ORD128505,2023-05-12,CUST1376,PROD329,REG16,2,0.13,135,873,509,1519.02,1018
ORD128506,2024-01-10,CUST1788,PROD257,REG9,1,0.08,342,3130,2534,2879.6,2534
ORD128507,2025-12-29,CUST2251,PROD216,REG9,1,0.28,200,2737,2226,1970.6399999999999,2226
ORD128508,2025-02-05,CUST3811,PROD302,REG9,4,0.03,340,2489,2797,9657.32,11188
ORD128509,2025-01-15,CUST1037,PROD722,REG14,4,0.12,391,1347,1944,4741.44,7776
ORD128510,2024-01-06,CUST2205,PROD893,REG13,4,0.15,58,1506,1709,5120.4,6836
ORD128511,2023-08-18,CUST2860,PROD778,REG16,3,0.11,465,1952,2684,5211.84,8052
ORD128512,2025-01-24,CUST5038,PROD715,REG9,1,0.22,366,1515,842,1181.7,842
ORD128513,2025-08-11,CUST5460,PROD853,REG17,3,0.26,139,3630,1915,8058.599999999999,5745
ORD128514,2025-07-12,CUST3670,PROD776,REG18,1,0.08,115,4433,2846,4078.36,2846
ORD128515,2023-07-02,CUST1498,PROD844,REG4,4,0.25,57,3116,298,9348.0,1192
ORD128516,2023-12-21,CUST6911,PROD816,REG17,2,0.03,286,4620,2096,8962.8,4192
ORD128517,2025-08-27,CUST2570,PROD497,REG1,4,0.12,475,4479,2050,15766.08,8200
ORD128518,2024-07-18,CUST5975,PROD189,REG3,5,0.26,411,4066,461,15044.2,2305
ORD128519,2025-09-21,CUST4021,PROD414,REG5,3,0.27,125,497,256,1088.43,768
ORD128520,2023-01-28,CUST4011,PROD429,REG1,1,0.17,329,4847,2474,4023.0099999999998,2474
ORD128521,2025-03-24,CUST1687,PROD762,REG12,4,0.02,192,4801,1611,18819.92,6444
ORD128522,2024-03-26,CUST5757,PROD423,REG11,2,0.02,137,544,2948,1066.24,5896
ORD128523,2024-05-01,CUST4815,PROD816,REG13,3,0.09,138,4620,2096,12612.6,6288
ORD128524,2023-07-26,CUST4389,PROD514,REG9,3,0.16,351,3120,1853,7862.4,5559
ORD128525,2024-11-09,CUST1142,PROD565,REG8,3,0.26,154,2648,1084,5878.5599999999995,3252
ORD128526,2023-08-02,CUST6802,PROD524,REG10,3,0.15,433,4335,1063,11054.25,3189
ORD128527,2023-01-27,CUST1531,PROD133,REG5,3,0.11,276,963,823,2571.21,2469
ORD128528,2025-11-24,CUST3880,PROD188,REG12,4,0.27,364,4612,1365,13467.039999999999,5460
ORD128529,2025-03-25,CUST4395,PROD572,REG3,3,0.2,348,4160,1912,9984.0,5736
ORD128530,2025-03-30,CUST5123,PROD293,REG7,3,0.28,445,4708,586,10169.279999999999,1758
ORD128531,2023-03-10,CUST5806,PROD437,REG17,3,0.14,233,2920,1559,7533.599999999999,4677
ORD128532,2023-07-13,CUST3317,PROD570,REG13,3,0.1,342,4270,1641,11529.0,4923
ORD128533,2023-10-24,CUST4879,PROD356,REG16,3,0.0,489,4685,1461,14055.0,4383
ORD128534,2024-07-10,CUST2787,PROD737,REG7,1,0.29,403,4669,2392,3314.99,2392
ORD128535,2025-08-24,CUST2273,PROD859,REG13,3,0.25,383,2022,1661,4549.5,4983
ORD128536,2023-10-19,CUST6489,PROD384,REG18,2,0.21,457,1967,366,3107.86,732
ORD128537,2024-08-25,CUST5389,PROD796,REG5,5,0.0,415,4619,2416,23095.0,12080
ORD128538,2023-11-22,CUST4984,PROD290,REG18,3,0.27,459,4264,1635,9338.16,4905
ORD128539,2024-11-06,CUST4430,PROD579,REG6,1,0.26,342,948,384,701.52,384
ORD128540,2025-10-11,CUST5017,PROD474,REG12,2,0.05,455,1439,697,2734.1,1394
ORD128541,2023-06-30,CUST1197,PROD647,REG9,3,0.19,246,3797,1472,9226.710000000001,4416
ORD128542,2025-02-06,CUST2212,PROD560,REG7,3,0.08,175,1156,2463,3190.56,7389
ORD128543,2023-12-27,CUST1153,PROD660,REG4,3,0.26,399,822,912,1824.84,2736
ORD128544,2024-02-28,CUST4698,PROD797,REG13,4,0.28,212,3127,735,9005.76,2940
ORD128545,2024-09-01,CUST4898,PROD577,REG10,4,0.19,250,3731,2110,12088.44,8440
ORD128546,2023-05-04,CUST4752,PROD350,REG1,2,0.23,311,4584,2997,7059.360000000001,5994
ORD128547,2023-06-27,CUST3755,PROD572,REG15,4,0.24,80,4160,1912,12646.4,7648
ORD128548,2023-11-26,CUST1219,PROD400,REG7,5,0.22,447,622,1085,2425.8,5425
ORD128549,2025-08-20,CUST1460,PROD856,REG10,1,0.18,161,4135,1043,3390.7000000000003,1043
ORD128550,2023-06-12,CUST3657,PROD561,REG3,1,0.18,401,1862,2877,1526.8400000000001,2877
ORD128551,2025-03-23,CUST4245,PROD261,REG19,1,0.23,317,1738,2815,1338.26,2815
ORD128552,2024-05-07,CUST2175,PROD121,REG9,2,0.05,128,920,2892,1748.0,5784
ORD128553,2025-05-27,CUST4697,PROD420,REG9,4,0.25,163,3805,1127,11415.0,4508
ORD128554,2024-04-15,CUST5233,PROD598,REG15,5,0.12,206,2263,2579,9957.2,12895
ORD128555,2023-12-07,CUST5033,PROD222,REG19,3,0.18,479,4915,1871,12090.900000000001,5613
ORD128556,2023-06-04,CUST3986,PROD663,REG9,1,0.0,82,3521,448,3521.0,448
ORD128557,2025-01-29,CUST1822,PROD698,REG9,1,0.29,458,3810,1496,2705.1,1496
ORD128558,2024-08-07,CUST5828,PROD637,REG16,5,0.17,139,4158,2869,17255.7,14345
ORD128559,2023-04-10,CUST5048,PROD184,REG11,1,0.25,226,4206,2739,3154.5,2739
ORD128560,2023-08-14,CUST1186,PROD680,REG13,1,0.1,380,1258,282,1132.2,282
ORD128561,2025-11-19,CUST1857,PROD105,REG8,2,0.27,171,1829,540,2670.34,1080
ORD128562,2025-01-04,CUST6495,PROD285,REG2,5,0.22,64,4736,1136,18470.4,5680
ORD128563,2025-11-05,CUST2865,PROD695,REG8,4,0.28,468,4124,2359,11877.119999999999,9436
ORD128564,2024-12-18,CUST3439,PROD775,REG6,4,0.2,418,1970,2502,6304.0,10008
ORD128565,2024-04-02,CUST3294,PROD657,REG7,5,0.25,343,3628,493,13605.0,2465
ORD128566,2023-08-04,CUST2619,PROD760,REG3,1,0.21,57,2241,1720,1770.39,1720
ORD128567,2024-09-03,CUST6653,PROD282,REG14,5,0.13,100,1017,1490,4423.95,7450
ORD128568,2024-06-19,CUST2464,PROD369,REG20,1,0.28,395,1445,2000,1040.3999999999999,2000
ORD128569,2024-03-08,CUST2459,PROD843,REG8,2,0.28,128,2608,997,3755.52,1994
ORD128570,2025-08-16,CUST2327,PROD892,REG7,4,0.3,106,1377,2513,3855.6,10052
ORD128571,2024-07-11,CUST2143,PROD564,REG12,2,0.23,316,3321,1880,5114.34,3760
ORD128572,2023-08-28,CUST3135,PROD338,REG6,5,0.03,472,2021,2412,9801.85,12060
ORD128573,2025-03-26,CUST4547,PROD522,REG17,4,0.21,184,1007,2554,3182.1200000000003,10216
ORD128574,2023-04-12,CUST3689,PROD330,REG5,5,0.11,151,4996,2305,22232.2,11525
ORD128575,2024-10-26,CUST4001,PROD681,REG20,4,0.15,482,4841,2444,16459.399999999998,9776
ORD128576,2025-12-02,CUST5009,PROD792,REG19,5,0.2,254,1913,551,7652.0,2755
ORD128577,2023-11-17,CUST6668,PROD751,REG10,4,0.1,262,374,1777,1346.4,7108
ORD128578,2025-03-19,CUST1148,PROD584,REG14,4,0.24,57,4406,2982,13394.24,11928
ORD128579,2024-02-17,CUST2531,PROD831,REG12,3,0.23,77,3475,1019,8027.25,3057
ORD128580,2025-07-16,CUST6774,PROD775,REG18,3,0.01,143,1970,2502,5850.9,7506
ORD128581,2023-02-03,CUST5578,PROD676,REG8,4,0.11,392,4186,2483,14902.16,9932
ORD128582,2025-01-19,CUST1558,PROD777,REG9,3,0.1,224,3147,634,8496.9,1902
ORD128583,2024-03-20,CUST6390,PROD386,REG17,3,0.28,69,4322,2373,9335.52,7119
ORD128584,2023-06-29,CUST3645,PROD726,REG11,4,0.04,486,1608,2334,6174.719999999999,9336
ORD128585,2024-12-17,CUST4456,PROD628,REG14,2,0.06,340,4952,963,9309.76,1926
ORD128586,2025-08-26,CUST4507,PROD313,REG12,1,0.1,321,1846,2354,1661.4,2354
ORD128587,2023-11-08,CUST5569,PROD773,REG11,1,0.18,218,4215,2066,3456.3,2066
ORD128588,2023-01-06,CUST6513,PROD274,REG8,4,0.23,473,401,1654,1235.08,6616
ORD128589,2024-07-01,CUST3173,PROD663,REG12,3,0.25,417,3521,448,7922.25,1344
ORD128590,2024-09-29,CUST6779,PROD270,REG14,2,0.19,483,4653,724,7537.860000000001,1448
ORD128591,2024-04-02,CUST6051,PROD128,REG12,2,0.05,423,4234,1760,8044.599999999999,3520
ORD128592,2024-07-24,CUST1248,PROD505,REG10,5,0.25,398,2469,396,9258.75,1980
ORD128593,2023-03-09,CUST4584,PROD582,REG13,4,0.13,280,4836,2022,16829.28,8088
ORD128594,2023-04-30,CUST2355,PROD849,REG17,2,0.14,144,324,1081,557.28,2162
ORD128595,2025-08-21,CUST5477,PROD863,REG20,1,0.17,179,2034,2763,1688.22,2763
ORD128596,2025-04-27,CUST5904,PROD417,REG20,5,0.09,188,4129,485,18786.95,2425
ORD128597,2025-05-24,CUST4068,PROD307,REG17,4,0.25,80,4520,494,13560.0,1976
ORD128598,2025-08-04,CUST3071,PROD518,REG8,3,0.28,442,3607,2191,7791.12,6573
ORD128599,2025-10-06,CUST5057,PROD557,REG1,2,0.07,440,515,533,957.9,1066
ORD128600,2023-12-12,CUST3751,PROD527,REG2,5,0.18,361,1969,1343,8072.900000000001,6715
ORD128601,2025-07-22,CUST2393,PROD617,REG19,1,0.06,238,4050,2091,3807.0,2091
ORD128602,2024-09-19,CUST4007,PROD886,REG13,2,0.01,398,3974,368,7868.5199999999995,736
ORD128603,2024-09-05,CUST1915,PROD367,REG9,1,0.18,409,2907,2858,2383.7400000000002,2858
ORD128604,2023-10-02,CUST3962,PROD894,REG19,1,0.29,463,2213,2430,1571.23,2430
ORD128605,2024-09-21,CUST4096,PROD516,REG11,5,0.08,382,2960,2750,13616.0,13750
ORD128606,2025-12-24,CUST2638,PROD829,REG20,1,0.16,345,4322,466,3630.48,466
ORD128607,2023-03-10,CUST3048,PROD591,REG17,2,0.05,417,1419,266,2696.1,532
ORD128608,2024-12-27,CUST4678,PROD648,REG13,3,0.1,420,4374,2044,11809.800000000001,6132
ORD128609,2023-11-05,CUST1770,PROD413,REG2,5,0.17,297,3997,617,16587.55,3085
ORD128610,2023-05-27,CUST5515,PROD642,REG13,5,0.15,55,1223,1646,5197.75,8230
ORD128611,2024-07-31,CUST6834,PROD274,REG17,5,0.3,288,401,1654,1403.5,8270
ORD128612,2024-05-22,CUST4573,PROD346,REG2,5,0.12,350,3950,2937,17380.0,14685
ORD128613,2023-06-25,CUST3322,PROD735,REG5,4,0.26,128,2574,1622,7619.04,6488
ORD128614,2024-07-31,CUST3217,PROD739,REG11,4,0.3,396,3499,2166,9797.199999999999,8664
ORD128615,2023-07-20,CUST2320,PROD565,REG7,2,0.08,466,2648,1084,4872.320000000001,2168
ORD128616,2025-11-07,CUST1019,PROD887,REG10,1,0.3,180,2517,301,1761.8999999999999,301
ORD128617,2024-12-13,CUST2516,PROD588,REG12,4,0.25,374,4400,567,13200.0,2268
ORD128618,2025-12-10,CUST3488,PROD596,REG9,5,0.11,366,1451,2792,6456.95,13960
ORD128619,2023-07-07,CUST1227,PROD380,REG20,4,0.25,108,3223,2329,9669.0,9316
ORD128620,2023-08-18,CUST6673,PROD558,REG6,5,0.04,442,977,2644,4689.599999999999,13220
ORD128621,2025-08-12,CUST6855,PROD583,REG5,5,0.03,275,2578,722,12503.3,3610
ORD128622,2025-04-25,CUST1989,PROD623,REG5,1,0.29,200,594,2379,421.73999999999995,2379
ORD128623,2024-03-02,CUST6642,PROD107,REG7,4,0.23,470,1468,2382,4521.4400000000005,9528
ORD128624,2024-04-22,CUST4625,PROD703,REG15,2,0.1,300,4313,892,7763.400000000001,1784
ORD128625,2025-11-22,CUST3540,PROD160,REG13,2,0.23,279,3601,836,5545.54,1672
ORD128626,2025-01-19,CUST2399,PROD823,REG10,2,0.09,127,1541,1144,2804.62,2288
ORD128627,2024-08-15,CUST5356,PROD321,REG2,1,0.01,344,3975,1672,3935.25,1672
ORD128628,2025-05-16,CUST3937,PROD255,REG18,1,0.11,386,773,2336,687.97,2336
ORD128629,2024-05-28,CUST5586,PROD835,REG16,3,0.16,301,2976,2004,7499.5199999999995,6012
ORD128630,2023-11-28,CUST3898,PROD754,REG19,1,0.29,265,3348,2880,2377.08,2880
ORD128631,2024-06-16,CUST2683,PROD155,REG19,1,0.22,194,1909,2081,1489.02,2081
ORD128632,2023-01-05,CUST6057,PROD563,REG2,3,0.18,406,3013,1858,7411.9800000000005,5574
ORD128633,2023-10-11,CUST5050,PROD744,REG11,1,0.16,429,4119,291,3459.96,291
ORD128634,2023-10-31,CUST1185,PROD743,REG3,4,0.1,422,3286,736,11829.6,2944
ORD128635,2025-05-13,CUST2252,PROD163,REG7,5,0.1,296,929,2878,4180.5,14390
ORD128636,2025-05-16,CUST5458,PROD564,REG16,4,0.21,294,3321,1880,10494.36,7520
ORD128637,2025-04-17,CUST2676,PROD497,REG20,2,0.14,308,4479,2050,7703.88,4100
ORD128638,2023-06-17,CUST1381,PROD356,REG12,4,0.14,168,4685,1461,16116.4,5844
ORD128639,2023-01-06,CUST3433,PROD172,REG20,2,0.21,285,4984,2021,7874.72,4042
ORD128640,2023-05-22,CUST4070,PROD130,REG20,2,0.15,481,3928,390,6677.599999999999,780
ORD128641,2024-01-10,CUST5529,PROD737,REG16,1,0.03,423,4669,2392,4528.93,2392
ORD128642,2024-01-30,CUST4317,PROD235,REG18,4,0.29,202,4404,626,12507.359999999999,2504
ORD128643,2025-11-13,CUST4336,PROD801,REG19,5,0.28,200,3980,300,14328.0,1500
ORD128644,2023-04-19,CUST3476,PROD582,REG20,1,0.17,335,4836,2022,4013.8799999999997,2022
ORD128645,2023-07-29,CUST4398,PROD250,REG17,2,0.1,73,2121,433,3817.8,866
ORD128646,2024-08-29,CUST4582,PROD548,REG14,5,0.13,306,1067,2295,4641.45,11475
ORD128647,2025-03-07,CUST6635,PROD433,REG1,3,0.08,89,4069,299,11230.44,897
ORD128648,2023-01-02,CUST6308,PROD797,REG10,2,0.09,317,3127,735,5691.14,1470
ORD128649,2025-01-12,CUST6359,PROD657,REG12,5,0.13,336,3628,493,15781.8,2465
ORD128650,2025-02-04,CUST6888,PROD842,REG9,5,0.27,323,4608,1393,16819.2,6965
ORD128651,2023-03-17,CUST4396,PROD586,REG6,4,0.26,151,504,1280,1491.84,5120
ORD128652,2023-07-31,CUST1415,PROD707,REG20,3,0.15,346,4849,684,12364.949999999999,2052
ORD128653,2023-07-06,CUST5370,PROD840,REG10,4,0.15,346,1934,1000,6575.599999999999,4000
ORD128654,2023-11-06,CUST1286,PROD847,REG13,1,0.08,299,2326,492,2139.92,492
ORD128655,2025-08-23,CUST1821,PROD319,REG14,1,0.22,165,3680,2710,2870.4,2710
ORD128656,2025-06-06,CUST5099,PROD217,REG2,2,0.02,98,3456,753,6773.76,1506
ORD128657,2023-07-30,CUST5998,PROD161,REG2,1,0.15,470,510,1806,433.5,1806
ORD128658,2023-12-17,CUST6151,PROD775,REG19,5,0.18,380,1970,2502,8077.000000000001,12510
ORD128659,2023-11-18,CUST1352,PROD452,REG4,1,0.07,435,4332,2534,4028.7599999999998,2534
ORD128660,2023-07-26,CUST3053,PROD702,REG6,4,0.24,61,3762,1555,11436.48,6220
ORD128661,2024-10-19,CUST1353,PROD580,REG1,5,0.29,429,1591,748,5648.049999999999,3740
ORD128662,2023-03-06,CUST3942,PROD102,REG9,4,0.15,339,397,634,1349.8,2536
ORD128663,2024-02-20,CUST5146,PROD887,REG14,2,0.23,355,2517,301,3876.1800000000003,602
ORD128664,2025-10-19,CUST5862,PROD547,REG7,3,0.22,418,1975,2605,4621.5,7815
ORD128665,2024-04-21,CUST2563,PROD597,REG7,2,0.19,194,4160,1053,6739.200000000001,2106
ORD128666,2024-01-05,CUST5175,PROD417,REG9,4,0.22,96,4129,485,12882.48,1940
ORD128667,2024-11-03,CUST3041,PROD113,REG19,1,0.3,325,2795,1796,1956.4999999999998,1796
ORD128668,2025-01-12,CUST6140,PROD349,REG6,1,0.13,331,3688,2834,3208.56,2834
ORD128669,2024-10-15,CUST1597,PROD483,REG14,5,0.15,209,4429,642,18823.25,3210
ORD128670,2024-03-07,CUST4700,PROD268,REG3,1,0.18,261,4736,954,3883.5200000000004,954
ORD128671,2023-08-27,CUST5962,PROD549,REG14,4,0.06,50,3536,1410,13295.359999999999,5640
ORD128672,2023-10-20,CUST3727,PROD350,REG5,4,0.25,87,4584,2997,13752.0,11988
ORD128673,2023-08-25,CUST1793,PROD218,REG14,2,0.23,395,767,883,1181.18,1766
ORD128674,2024-10-06,CUST4218,PROD871,REG10,4,0.08,58,489,2399,1799.52,9596
ORD128675,2024-12-01,CUST2427,PROD352,REG11,2,0.26,370,2337,2291,3458.7599999999998,4582
ORD128676,2023-11-21,CUST4165,PROD749,REG6,4,0.26,321,2534,383,7500.64,1532
ORD128677,2024-02-26,CUST3414,PROD682,REG8,5,0.22,50,3711,280,14472.9,1400
ORD128678,2024-03-05,CUST1611,PROD638,REG13,4,0.21,271,4387,1107,13862.92,4428
ORD128679,2023-12-20,CUST2400,PROD168,REG9,2,0.2,130,2827,237,4523.2,474
ORD128680,2023-10-20,CUST2427,PROD523,REG19,1,0.17,152,4632,1936,3844.56,1936
ORD128681,2025-03-05,CUST4496,PROD833,REG3,1,0.23,478,1046,2998,805.4200000000001,2998
ORD128682,2024-09-15,CUST1556,PROD395,REG12,1,0.28,224,2451,732,1764.72,732
ORD128683,2024-01-16,CUST4029,PROD588,REG18,3,0.14,214,4400,567,11352.0,1701
ORD128684,2023-08-13,CUST3468,PROD637,REG11,5,0.09,216,4158,2869,18918.9,14345
ORD128685,2025-06-21,CUST5959,PROD300,REG15,3,0.0,163,4359,2884,13077.0,8652
ORD128686,2024-11-01,CUST4285,PROD390,REG15,4,0.07,113,1445,1752,5375.4,7008
ORD128687,2024-06-03,CUST3567,PROD745,REG20,3,0.08,399,2623,1761,7239.4800000000005,5283
ORD128688,2024-08-29,CUST3827,PROD463,REG15,1,0.24,101,1606,483,1220.56,483
ORD128689,2024-11-07,CUST6976,PROD288,REG5,1,0.1,68,2926,2159,2633.4,2159
ORD128690,2024-03-18,CUST3001,PROD863,REG7,2,0.29,332,2034,2763,2888.2799999999997,5526
ORD128691,2024-12-19,CUST6696,PROD502,REG1,5,0.14,276,3381,1003,14538.3,5015
ORD128692,2023-07-01,CUST3879,PROD134,REG13,1,0.15,437,545,1143,463.25,1143
ORD128693,2024-03-17,CUST5988,PROD714,REG14,5,0.09,189,1721,262,7830.55,1310
ORD128694,2024-08-30,CUST3463,PROD253,REG4,3,0.23,246,3028,915,6994.68,2745
ORD128695,2025-08-01,CUST6421,PROD134,REG15,5,0.11,58,545,1143,2425.25,5715
ORD128696,2023-09-24,CUST6667,PROD287,REG12,3,0.13,287,3035,2260,7921.35,6780
ORD128697,2025-07-18,CUST2453,PROD598,REG8,3,0.25,384,2263,2579,5091.75,7737
ORD128698,2025-03-11,CUST3453,PROD422,REG13,5,0.11,488,3891,2849,17314.95,14245
ORD128699,2024-04-09,CUST5495,PROD744,REG3,5,0.17,165,4119,291,17093.85,1455
ORD128700,2025-09-19,CUST1380,PROD784,REG2,1,0.27,384,2008,2823,1465.84,2823
ORD128701,2024-05-22,CUST2051,PROD671,REG11,3,0.12,391,3569,1093,9422.16,3279
ORD128702,2023-04-23,CUST5212,PROD543,REG15,3,0.03,175,2394,1043,6966.54,3129
ORD128703,2023-05-12,CUST4503,PROD896,REG19,4,0.0,294,1835,238,7340.0,952
ORD128704,2025-07-13,CUST3723,PROD854,REG12,1,0.09,134,2206,2798,2007.46,2798
ORD128705,2025-05-24,CUST2655,PROD271,REG12,2,0.24,114,3455,2083,5251.6,4166
ORD128706,2023-04-13,CUST5860,PROD349,REG13,1,0.25,122,3688,2834,2766.0,2834
ORD128707,2024-11-12,CUST3511,PROD325,REG18,1,0.05,453,4487,1638,4262.65,1638
ORD128708,2025-09-05,CUST4042,PROD887,REG14,1,0.22,255,2517,301,1963.26,301
ORD128709,2023-03-07,CUST3784,PROD691,REG2,3,0.04,414,3791,961,10918.08,2883
ORD128710,2023-05-15,CUST4288,PROD281,REG13,4,0.1,246,4064,1573,14630.4,6292
ORD128711,2023-02-26,CUST3854,PROD580,REG1,1,0.08,266,1591,748,1463.72,748
ORD128712,2025-02-28,CUST3251,PROD539,REG15,5,0.17,56,1561,271,6478.15,1355
ORD128713,2025-06-25,CUST4791,PROD779,REG10,1,0.12,373,3717,2650,3270.96,2650
ORD128714,2024-11-24,CUST1931,PROD146,REG15,2,0.21,416,1261,1905,1992.38,3810
ORD128715,2025-11-03,CUST4680,PROD690,REG12,4,0.21,363,4771,1579,15076.36,6316
ORD128716,2025-06-17,CUST6167,PROD799,REG15,3,0.04,122,3197,2832,9207.359999999999,8496
ORD128717,2024-09-17,CUST4624,PROD519,REG20,5,0.22,201,3039,1791,11852.1,8955
ORD128718,2024-04-10,CUST4378,PROD341,REG15,3,0.2,118,4544,1986,10905.6,5958
ORD128719,2025-10-20,CUST3723,PROD697,REG3,4,0.1,246,4174,1786,15026.4,7144
ORD128720,2023-01-27,CUST6603,PROD133,REG4,2,0.27,247,963,823,1405.98,1646
ORD128721,2025-02-10,CUST5400,PROD348,REG16,1,0.04,420,2685,1619,2577.6,1619
ORD128722,2023-11-16,CUST2081,PROD188,REG10,5,0.0,355,4612,1365,23060.0,6825
ORD128723,2023-08-07,CUST2947,PROD319,REG18,1,0.08,97,3680,2710,3385.6000000000004,2710
ORD128724,2024-02-23,CUST1737,PROD645,REG20,2,0.23,201,726,2368,1118.04,4736
ORD128725,2024-08-28,CUST2679,PROD440,REG18,4,0.17,82,2034,1990,6752.88,7960
ORD128726,2023-03-10,CUST6084,PROD766,REG3,4,0.08,449,1600,1182,5888.0,4728
ORD128727,2024-11-13,CUST5723,PROD420,REG4,5,0.1,497,3805,1127,17122.5,5635
ORD128728,2025-08-26,CUST6084,PROD384,REG13,2,0.0,100,1967,366,3934.0,732
ORD128729,2024-04-05,CUST3166,PROD643,REG13,4,0.02,73,2033,826,7969.36,3304
ORD128730,2025-09-29,CUST6654,PROD668,REG10,1,0.12,217,881,949,775.28,949
ORD128731,2023-05-29,CUST6072,PROD496,REG12,3,0.28,483,3217,288,6948.719999999999,864
ORD128732,2023-07-12,CUST5693,PROD304,REG5,2,0.22,397,3504,1111,5466.24,2222
ORD128733,2023-06-11,CUST2829,PROD647,REG12,4,0.29,474,3797,1472,10783.48,5888
ORD128734,2025-09-02,CUST4610,PROD880,REG8,1,0.1,232,1511,2263,1359.9,2263
ORD128735,2025-01-11,CUST3205,PROD145,REG15,1,0.03,345,1419,2479,1376.43,2479
ORD128736,2024-07-06,CUST6493,PROD744,REG12,3,0.21,117,4119,291,9762.03,873
ORD128737,2023-06-11,CUST2599,PROD664,REG11,5,0.25,85,1619,1739,6071.25,8695
ORD128738,2023-06-02,CUST4781,PROD429,REG5,1,0.14,257,4847,2474,4168.42,2474
ORD128739,2023-11-17,CUST3906,PROD466,REG5,2,0.3,134,3322,1350,4650.799999999999,2700
ORD128740,2024-01-15,CUST1407,PROD628,REG15,4,0.14,468,4952,963,17034.88,3852
ORD128741,2025-02-01,CUST2018,PROD741,REG8,2,0.22,291,2331,803,3636.36,1606
ORD128742,2025-02-28,CUST5320,PROD581,REG15,5,0.02,134,949,2299,4650.1,11495
ORD128743,2024-12-01,CUST2109,PROD508,REG10,2,0.19,377,4272,2322,6920.64,4644
ORD128744,2025-01-21,CUST5537,PROD618,REG9,1,0.02,360,795,2889,779.1,2889
ORD128745,2025-07-29,CUST3504,PROD517,REG18,3,0.16,148,4860,1420,12247.199999999999,4260
ORD128746,2024-08-03,CUST4231,PROD253,REG17,4,0.02,144,3028,915,11869.76,3660
ORD128747,2024-02-16,CUST3256,PROD413,REG1,4,0.11,233,3997,617,14229.32,2468
ORD128748,2024-07-09,CUST2685,PROD672,REG16,4,0.17,58,819,1470,2719.08,5880
ORD128749,2024-09-12,CUST6087,PROD503,REG17,1,0.19,363,1231,2019,997.11,2019
ORD128750,2023-12-15,CUST4036,PROD589,REG2,4,0.19,66,2855,1271,9250.2,5084
ORD128751,2025-09-15,CUST4108,PROD676,REG10,3,0.04,415,4186,2483,12055.68,7449
ORD128752,2024-01-04,CUST1163,PROD172,REG18,4,0.24,435,4984,2021,15151.36,8084
ORD128753,2023-03-10,CUST3733,PROD249,REG11,4,0.04,215,2196,1530,8432.64,6120
ORD128754,2023-05-24,CUST6769,PROD478,REG15,1,0.2,326,2178,1779,1742.4,1779
ORD128755,2023-02-25,CUST2738,PROD194,REG4,4,0.12,107,4721,232,16617.920000000002,928
ORD128756,2024-06-03,CUST2596,PROD500,REG1,3,0.16,449,3214,2150,8099.28,6450
ORD128757,2023-03-31,CUST4211,PROD216,REG18,4,0.12,123,2737,2226,9634.24,8904
